,leiden_labels,desc_labels,ctec_ob_labels
6414,0,1,0
6415,1,1,0
6416,2,0,0
6417,1,1,0
6418,1,2,0
6419,1,1,0
6420,1,1,0
6421,1,1,0
6422,1,1,0
6423,0,2,0
6424,1,3,13
6425,10,9,2
6426,8,7,16
6427,6,0,0
6428,8,7,16
6429,8,7,16
6430,8,7,16
6431,1,1,0
6432,1,0,0
6433,1,1,0
6434,1,1,0
6435,0,2,0
6436,8,7,16
6437,1,0,0
6438,1,1,0
6439,1,0,0
6440,1,0,0
6441,8,7,16
6442,2,1,0
6443,1,1,0
6444,2,0,0
6445,1,1,0
6446,1,2,0
6447,0,0,0
6448,1,0,0
6449,1,0,0
6450,1,0,0
6451,1,1,0
6452,1,2,0
6453,1,0,0
6454,8,7,16
6455,1,1,0
6456,1,0,0
6457,1,1,0
6458,1,2,0
6459,1,1,0
6460,1,1,0
6461,1,1,0
6462,1,3,0
6463,1,1,0
6464,1,2,0
6465,0,2,0
6466,1,1,0
6467,1,0,0
6468,1,2,0
6469,1,3,0
6470,2,3,0
6471,1,2,0
6472,1,1,0
6473,1,1,0
6474,2,0,0
6475,8,7,16
6476,1,0,0
6477,1,1,0
6478,1,2,0
6479,1,1,0
6480,1,1,0
6481,2,1,0
6482,1,0,0
6483,0,1,0
6484,2,2,0
6485,8,7,16
6486,1,0,0
6487,12,12,4
6488,1,1,0
6489,1,1,0
6490,8,7,16
6491,1,1,0
6492,12,12,4
6493,12,12,4
6494,12,12,4
6495,12,12,4
6496,12,12,4
6497,12,12,4
6498,12,12,4
6499,12,12,4
6500,12,12,4
6501,12,12,4
6502,12,12,4
6503,12,12,4
6504,12,12,4
6505,12,12,4
6506,12,12,4
6507,12,12,4
6508,12,12,4
6509,12,12,4
6510,12,12,4
6511,12,12,4
6512,12,12,4
6513,12,12,4
6514,12,12,4
6515,12,12,4
6516,12,12,4
6517,12,12,4
6518,12,12,4
6519,12,12,4
6520,12,12,4
6521,12,12,4
6522,12,12,4
6523,12,12,4
6524,12,12,4
6525,12,12,4
6526,12,12,4
6527,12,12,4
6528,12,12,4
6529,12,12,4
6530,12,12,4
6531,12,12,4
6532,12,12,4
6533,12,12,4
6534,12,12,4
6535,12,12,4
6536,12,12,4
6537,12,12,4
6538,12,12,4
6539,12,12,4
6540,12,12,4
6541,12,12,4
6542,12,12,4
6543,12,12,4
6544,12,12,4
6545,12,12,4
6546,12,12,4
6547,12,12,4
6548,12,12,4
6549,12,12,4
6550,12,12,4
6551,12,12,4
6552,12,12,4
6553,12,12,4
6554,12,12,4
6555,12,12,4
6556,12,12,4
6557,12,12,4
6558,12,12,4
6559,12,12,4
6560,12,12,4
6561,2,0,14
6562,12,12,4
6563,12,12,4
6564,12,12,4
6565,12,12,4
6566,12,12,4
6567,12,12,4
6568,12,12,4
6569,12,12,4
6571,12,12,4
6572,12,12,4
6573,12,12,4
6574,12,12,4
6575,12,12,4
6576,12,12,4
6577,12,12,4
6578,12,12,4
6579,12,12,4
6580,12,12,4
6581,12,12,4
6582,12,12,4
6583,12,12,4
6584,12,12,4
6585,12,12,4
6586,12,12,4
6587,12,12,4
6588,12,12,4
6589,12,12,4
6590,12,12,4
6591,12,12,4
6592,12,12,4
6593,12,12,4
6594,12,12,4
6595,12,12,4
6596,12,12,4
6597,12,12,4
6598,12,12,4
6599,12,12,4
6600,12,12,4
6601,12,12,4
6602,12,12,4
6603,12,12,4
6605,12,12,4
6606,12,12,4
6607,12,12,4
6608,12,12,4
6609,12,12,4
6610,12,12,4
6611,2,12,4
6612,12,12,4
6614,12,12,4
6615,12,12,4
6616,12,12,4
6618,12,12,4
6619,12,12,4
6620,12,12,4
6621,12,12,4
6622,12,12,4
6623,12,12,4
6624,12,12,4
6625,12,12,4
6626,12,12,4
6628,12,12,4
6629,12,12,4
6630,12,12,4
6631,12,12,4
6632,12,12,4
6633,2,5,10
6634,12,12,4
6635,12,12,4
6636,12,12,4
6637,12,12,4
6638,12,12,4
6639,12,12,4
6640,12,12,4
6641,12,12,4
6642,12,12,4
6643,12,12,4
6644,12,12,4
6645,12,12,4
6646,12,12,4
6647,12,12,4
6648,12,12,4
6649,12,12,4
6650,12,12,4
6651,12,12,4
6652,12,12,4
6653,12,12,4
6654,12,12,4
6655,12,12,4
6656,12,12,4
6657,12,12,4
6658,12,12,4
6659,12,12,4
6660,12,12,4
6661,12,12,4
6662,12,12,4
6663,12,12,4
6664,12,12,4
6665,12,12,4
6666,12,12,4
6667,12,12,4
6668,12,12,4
6669,12,12,4
6670,12,12,4
6671,12,12,4
6672,12,12,4
6673,12,12,4
6674,6,1,0
6675,2,2,0
6676,1,1,0
6677,12,1,4
6678,1,2,0
6679,2,1,0
6680,1,2,0
6681,1,0,0
6682,1,2,0
6683,1,2,0
6684,6,5,12
6685,8,7,16
6686,6,2,0
6687,1,2,0
6688,0,2,0
6689,2,2,0
6690,1,2,0
6691,1,1,0
6692,1,2,0
6693,1,3,0
6694,1,2,0
6695,1,1,0
6696,6,2,0
6697,1,1,0
6698,1,2,0
6699,1,2,0
6700,1,2,0
6701,0,2,0
6702,1,2,0
6703,11,1,12
6704,2,2,0
6705,1,2,0
6706,1,1,0
6707,1,0,0
6708,5,3,13
6709,1,2,0
6710,1,2,0
6711,1,2,0
6712,1,2,0
6713,1,2,0
6714,1,2,0
6715,1,2,0
6716,1,2,0
6717,1,2,0
6718,12,1,4
6719,1,2,0
6720,14,13,6
6721,10,9,2
6722,1,2,0
6723,2,2,0
6724,0,2,0
6725,1,2,0
6726,2,2,0
6727,1,1,0
6728,2,2,0
6729,1,1,0
6730,9,11,17
6731,1,2,0
6732,0,2,0
6733,1,2,0
6734,1,2,0
6735,0,2,0
6736,12,1,4
6737,1,2,0
6738,4,5,12
6739,1,0,14
6740,1,2,0
6741,1,2,0
6742,1,2,0
6743,11,0,12
6744,3,0,11
6745,1,2,0
6746,2,2,0
6747,1,2,0
6748,6,2,0
6749,1,2,0
6750,1,2,0
6751,1,2,0
6752,1,1,0
6753,1,2,0
6754,1,1,0
6755,1,2,0
6756,2,2,0
6757,5,3,13
6758,1,0,0
6759,0,1,0
6760,10,9,2
6761,1,2,0
6762,1,1,0
6763,7,6,15
6764,1,1,0
6765,1,2,0
6766,5,3,13
6767,0,1,0
6768,2,0,14
6769,1,2,0
6770,0,1,0
6771,1,2,0
6772,1,0,0
6773,1,2,0
6774,1,2,0
6775,2,2,0
6776,1,2,0
6777,1,2,0
6778,1,2,0
6779,1,2,0
6780,1,2,0
6781,1,2,0
6782,2,1,0
6783,1,2,0
6784,1,2,0
6785,2,0,0
6786,2,0,14
6787,1,0,0
6788,0,1,0
6789,0,1,0
6790,9,1,17
6791,11,0,12
6792,1,2,0
6793,1,2,0
6794,1,2,0
6795,1,2,0
6796,1,3,0
6797,1,0,0
6798,8,0,16
6799,1,1,0
6800,0,3,13
6801,1,2,0
6802,1,2,0
6803,2,0,0
6804,1,2,0
6805,1,2,0
6806,1,2,0
6807,1,2,0
6808,1,1,0
6809,1,2,0
6810,1,0,14
6811,1,1,0
6812,1,1,0
6813,1,2,0
6814,1,1,0
6815,1,0,0
6816,1,2,0
6817,1,2,0
6818,1,1,0
6819,1,1,0
6820,2,2,0
6821,0,2,0
6822,1,2,0
6823,1,2,0
6824,1,2,0
6825,2,2,0
6826,2,2,0
6827,1,2,0
6828,1,1,0
6829,0,2,0
6830,1,1,0
6831,1,2,0
6832,1,2,0
6833,1,2,0
6834,2,1,0
6835,1,1,0
6836,1,2,0
6837,1,2,0
6838,1,2,0
6839,2,2,0
6840,1,2,0
6841,1,2,0
6842,2,2,0
6843,0,2,0
6844,1,2,0
6845,1,2,0
6846,4,5,12
6847,1,2,0
6848,0,2,0
6849,1,2,0
6850,2,2,0
6851,1,2,0
6852,1,1,0
6853,1,2,0
6854,1,1,0
6855,1,1,0
6856,1,2,0
6857,1,2,0
6858,1,2,0
6859,1,2,0
6860,1,2,0
6861,1,2,0
6862,2,2,0
6863,1,2,0
6864,2,2,0
6865,0,2,0
6866,1,1,0
6867,6,2,0
6868,1,2,0
6869,1,2,0
6870,5,3,13
6871,6,3,0
6872,1,1,0
6873,1,2,0
6874,1,2,0
6875,11,2,12
6876,1,2,0
6877,1,1,0
6878,1,1,0
6879,1,2,1
6880,1,1,0
6881,1,2,0
6882,1,2,0
6883,1,2,0
6884,3,4,11
6885,2,2,0
6886,1,2,0
6887,1,2,0
6888,2,2,0
6889,1,2,0
6890,1,1,0
6891,1,2,0
6892,1,2,0
6893,2,1,0
6894,1,2,0
6895,2,0,0
6896,1,2,0
6897,1,2,0
6898,0,2,0
6899,2,2,0
6900,1,1,0
6901,1,2,0
6902,1,1,0
6903,1,2,0
6904,1,1,0
6905,1,2,0
6906,6,1,0
6907,0,1,0
6908,1,3,13
6909,1,1,0
6910,3,4,11
6911,1,2,1
6912,2,2,0
6913,0,2,0
6914,1,2,0
6915,7,6,15
6916,1,2,0
6917,1,2,0
6918,1,2,0
6919,1,2,0
6920,0,2,0
6921,1,2,0
6922,6,3,0
6923,1,2,0
6924,1,2,0
6925,1,2,0
6926,1,2,0
6927,6,0,14
6928,0,2,0
6929,1,1,0
6930,8,7,16
6931,0,2,0
6932,1,2,0
6933,2,0,14
6934,1,2,0
6935,2,2,0
6936,7,6,15
6937,0,2,0
6938,1,1,0
6939,1,2,0
6940,1,2,0
6941,1,2,0
6942,1,1,0
6943,1,2,0
6944,1,1,0
6945,0,2,0
6946,0,2,0
6947,1,2,0
6948,1,2,0
6949,0,2,0
6950,1,2,0
6951,1,2,0
6952,2,2,0
6953,1,1,0
6954,1,2,0
6955,13,10,5
6956,1,1,0
6957,1,2,0
6958,1,2,0
6959,1,2,0
6960,1,1,0
6961,0,0,0
6962,1,1,0
6963,0,2,0
6964,1,2,0
6965,1,0,0
6966,2,2,0
6967,1,2,0
6968,1,2,0
6969,1,6,15
6970,1,2,0
6971,1,1,0
6972,1,1,0
6973,1,2,0
6974,1,2,0
6975,1,2,0
6976,1,2,0
6977,1,2,0
6978,1,0,0
6979,1,2,0
6980,2,2,0
6981,1,2,0
6982,0,0,0
6983,2,2,0
6984,1,2,0
6985,0,1,0
6986,1,2,0
6987,1,1,0
6988,1,2,0
6989,1,2,0
6990,1,1,0
6991,1,2,0
6992,1,2,0
6993,1,2,0
6994,1,2,0
6995,1,2,0
6996,6,2,0
6997,6,3,0
6998,1,1,0
6999,13,1,5
7000,2,2,0
7001,0,2,0
7002,7,6,15
7003,1,2,0
7004,1,2,0
7005,1,2,0
7006,1,3,0
7007,8,7,16
7008,1,3,0
7009,1,2,0
7010,1,6,15
7011,1,2,0
7012,1,0,0
7013,2,1,0
7014,0,2,0
7015,1,2,0
7016,1,2,0
7017,1,2,0
7018,2,1,0
7019,1,2,0
7020,1,2,0
7021,1,2,0
7022,0,2,0
7023,5,3,13
7024,1,2,0
7025,1,2,0
7026,1,2,0
7027,1,2,1
7028,1,2,1
7029,12,2,4
7030,1,2,0
7031,0,2,0
7032,1,1,0
7033,1,2,0
7034,1,2,0
7035,7,6,15
7036,1,2,0
7037,1,1,0
7038,1,1,0
7039,1,1,0
7040,5,3,13
7041,1,2,0
7042,1,2,0
7043,2,2,0
7044,10,9,2
7045,1,2,0
7046,0,2,0
7047,1,2,0
7048,2,2,0
7049,1,1,0
7050,1,2,1
7051,1,1,0
7052,1,1,0
7053,1,2,0
7054,1,2,0
7055,1,2,0
7056,2,0,0
7057,1,1,0
7058,7,6,15
7059,1,2,0
7060,0,1,0
7061,0,3,13
7062,0,1,0
7063,0,0,0
7064,6,1,0
7065,0,0,0
7066,1,1,0
7067,0,2,0
7068,0,0,0
7069,13,10,5
7070,0,1,0
7071,0,0,14
7072,0,1,0
7073,0,0,14
7074,0,2,0
7075,11,2,12
7076,11,2,12
7077,2,1,0
7078,0,2,0
7079,0,1,0
7080,11,1,12
7081,0,0,0
7082,0,0,14
7083,2,0,14
7084,0,0,0
7085,0,2,0
7086,0,5,0
7087,10,0,2
7088,0,2,0
7089,0,1,0
7090,7,6,15
7091,0,2,0
7092,0,1,0
7093,0,0,0
7094,0,1,0
7095,1,2,0
7096,1,2,0
7097,14,13,6
7098,0,1,0
7099,0,1,0
7100,0,2,0
7101,2,0,0
7102,6,0,0
7103,0,1,0
7104,10,9,2
7105,0,0,0
7106,0,0,0
7107,6,0,14
7108,0,1,0
7109,0,1,0
7110,0,1,0
7111,0,0,0
7112,0,1,0
7113,14,13,6
7114,0,2,0
7115,1,2,0
7116,3,4,11
7117,2,0,14
7118,0,1,0
7119,0,2,0
7120,0,3,13
7121,0,1,0
7122,1,2,0
7123,0,0,0
7124,0,1,0
7125,0,1,0
7126,0,1,0
7127,0,5,12
7128,7,6,15
7129,0,2,0
7130,0,1,0
7131,0,1,0
7132,0,2,0
7133,1,0,0
7134,0,0,0
7135,0,1,0
7136,0,1,0
7137,0,1,0
7138,0,2,0
7139,0,1,0
7140,13,10,5
7141,0,2,0
7142,0,1,0
7143,11,1,12
7144,1,0,0
7145,1,1,0
7146,0,2,0
7147,8,0,16
7148,11,1,12
7149,2,0,0
7150,0,2,0
7151,0,0,0
7152,0,2,0
7153,0,1,0
7154,0,0,0
7155,0,2,0
7156,0,0,0
7157,0,2,0
7158,0,0,0
7159,0,1,0
7160,0,1,0
7161,1,1,0
7162,1,0,0
7163,0,1,0
7164,0,2,0
7165,1,1,0
7166,0,0,0
7167,0,1,0
7168,0,0,14
7169,1,1,0
7170,1,1,0
7171,0,0,0
7172,1,2,0
7173,0,1,0
7174,0,0,0
7175,0,2,0
7176,1,0,0
7177,0,2,0
7178,0,2,0
7179,0,2,0
7180,2,0,0
7181,0,1,0
7182,0,2,0
7183,11,2,12
7184,0,0,0
7185,0,1,0
7186,1,0,0
7187,0,2,0
7188,11,1,12
7189,0,1,0
7190,1,1,0
7191,0,1,0
7192,0,0,14
7193,0,2,0
7194,0,0,0
7195,2,1,0
7196,1,2,0
7197,0,1,0
7198,0,1,0
7199,0,0,0
7200,11,2,12
7201,2,0,0
7202,0,1,0
7203,6,1,0
7204,1,2,0
7205,0,2,0
7206,3,4,11
7207,0,1,0
7208,11,1,12
7209,2,1,0
7210,1,1,0
7211,0,2,0
7212,0,9,2
7213,0,1,0
7214,2,1,0
7215,0,2,0
7216,0,1,0
7217,0,0,14
7218,2,1,0
7219,0,0,0
7220,0,1,0
7221,0,1,0
7222,0,0,0
7223,2,1,0
7224,0,0,0
7225,0,2,0
7226,8,7,16
7227,12,12,4
7228,1,1,0
7229,0,0,0
7230,0,2,0
7231,0,2,0
7232,0,1,0
7233,0,1,0
7234,0,2,0
7235,6,1,0
7236,0,0,14
7237,0,5,0
7238,0,2,0
7239,0,0,0
7240,0,0,14
7241,0,2,0
7242,0,0,0
7243,12,1,4
7244,8,7,16
7245,0,5,12
7246,11,2,12
7247,0,2,0
7248,0,0,0
7249,11,2,12
7250,0,1,0
7251,1,0,0
7252,0,2,0
7253,6,0,14
7254,0,0,0
7255,0,0,0
7256,0,1,0
7257,0,0,0
7258,0,1,0
7259,1,1,0
7260,11,2,12
7261,11,2,12
7262,1,0,0
7263,1,1,0
7264,0,2,0
7265,0,0,0
7266,1,2,0
7267,1,1,0
7268,11,1,12
7269,11,1,3
7270,0,2,0
7271,0,0,0
7272,0,1,0
7273,0,2,0
7274,0,1,0
7275,0,1,0
7276,0,2,0
7277,0,1,0
7278,11,1,12
7279,3,4,11
7280,1,1,0
7281,1,1,0
7282,0,1,0
7283,0,2,0
7284,0,2,0
7285,1,2,0
7286,8,7,16
7287,0,1,0
7288,2,1,0
7289,1,1,0
7290,1,2,0
7291,0,2,0
7292,0,2,0
7293,0,1,0
7294,0,2,0
7295,1,1,0
7296,11,2,12
7297,1,3,0
7298,0,1,0
7299,13,10,5
7300,13,10,5
7301,13,10,5
7302,13,10,5
7303,13,10,5
7304,13,10,5
7305,13,10,5
7306,13,10,5
7307,13,10,5
7308,13,10,5
7309,13,10,5
7310,13,10,5
7311,13,10,5
7312,13,10,5
7313,13,10,5
7314,13,10,5
7315,13,10,5
7316,13,10,5
7317,13,10,5
7318,13,10,5
7319,13,10,5
7320,13,10,5
7321,13,10,5
7322,13,10,5
7323,13,10,5
7324,13,10,5
7325,13,10,5
7326,15,10,5
7327,13,10,5
7328,13,10,5
7329,13,10,5
7330,13,10,5
7331,13,10,5
7332,13,10,5
7333,13,10,5
7334,15,10,5
7335,13,10,5
7336,13,10,5
7337,13,10,5
7338,13,10,5
7339,13,10,5
7340,13,10,5
7341,15,10,7
7342,13,10,5
7343,13,10,5
7344,13,10,5
7345,8,7,16
7346,13,10,5
7347,13,10,5
7348,13,10,5
7349,13,10,5
7350,13,10,5
7351,13,10,5
7352,13,10,5
7353,13,10,5
7354,13,10,5
7355,13,10,5
7356,12,12,4
7357,13,10,5
7358,13,10,5
7359,13,10,5
7360,13,10,5
7361,13,10,5
7362,13,10,5
7363,13,10,5
7364,13,10,5
7365,13,10,5
7366,13,10,5
7367,13,10,5
7368,13,10,5
7369,13,10,5
7370,13,10,5
7371,13,10,5
7372,13,10,5
7373,13,10,5
7374,13,10,5
7375,13,10,5
7376,13,10,5
7377,13,10,5
7378,13,10,5
7379,13,10,5
7380,13,10,5
7381,13,10,5
7382,13,10,5
7383,13,10,5
7384,13,10,5
7385,13,10,5
7386,13,10,5
7387,13,10,5
7388,13,10,5
7389,13,10,5
7390,13,10,5
7391,13,10,5
7392,13,10,5
7393,13,10,5
7394,13,10,5
7395,13,10,5
7396,13,10,5
7397,13,10,5
7398,13,10,5
7399,13,10,5
7400,13,10,5
7401,13,10,5
7402,13,10,5
7403,13,10,5
7404,13,10,5
7405,13,10,5
7406,13,10,5
7407,13,10,5
7408,13,10,5
7409,13,10,5
7410,13,10,5
7411,13,10,5
7412,13,10,5
7413,13,10,5
7414,13,10,5
7415,13,10,5
7416,13,10,5
7417,13,10,5
7418,7,6,15
7419,7,6,15
7420,7,6,15
7421,7,6,15
7422,7,6,15
7423,7,6,15
7424,7,6,15
7425,7,6,15
7426,7,6,15
7427,7,6,15
7428,7,6,15
7429,7,6,15
7430,7,6,15
7431,7,6,15
7432,7,6,15
7433,7,6,15
7434,7,6,15
7435,10,6,2
7436,7,6,15
7437,7,6,15
7438,7,6,15
7439,7,6,15
7440,10,6,2
7441,7,6,15
7442,7,6,15
7443,7,6,15
7444,7,6,15
7445,7,6,15
7446,4,5,12
7447,7,6,15
7448,7,6,15
7449,7,6,15
7450,7,6,15
7451,7,6,15
7452,7,6,15
7453,9,11,17
7454,7,6,15
7455,7,6,15
7456,7,6,15
7457,7,6,15
7458,7,6,15
7459,7,6,15
7460,7,6,15
7461,7,6,15
7462,10,6,2
7463,7,6,15
7464,7,6,15
7465,8,6,16
7466,7,6,15
7467,7,6,15
7468,7,6,15
7469,7,6,15
7470,7,9,15
7471,7,6,15
7472,7,6,15
7473,7,6,15
7474,7,6,15
7475,7,6,15
7476,7,6,15
7477,7,6,15
7478,7,6,15
7479,7,6,15
7480,7,6,15
7481,7,6,15
7482,7,6,15
7483,7,6,15
7484,7,6,15
7485,7,6,15
7486,7,6,15
7487,7,6,15
7488,7,6,15
7489,7,6,15
7490,7,6,15
7491,7,6,15
7492,7,6,15
7493,7,6,15
7494,7,6,15
7495,7,6,15
7496,7,6,15
7497,7,6,15
7498,10,6,2
7499,7,6,15
7500,7,6,15
7501,7,6,15
7502,7,6,15
7503,7,6,15
7504,7,6,15
7505,7,6,15
7506,7,6,15
7507,10,6,2
7508,7,6,15
7509,7,6,15
7510,7,6,15
7511,7,6,15
7512,7,6,15
7513,7,6,15
7514,7,6,15
7515,7,6,15
7516,7,6,15
7517,7,6,15
7518,7,6,15
7519,7,6,15
7520,7,6,15
7521,7,6,15
7522,7,6,15
7523,7,6,15
7524,7,6,15
7525,7,6,15
7526,7,6,15
7527,7,6,15
7528,7,6,15
7529,7,6,15
7530,7,6,15
7531,7,4,11
7532,7,6,15
7533,7,6,15
7534,7,6,15
7535,7,6,15
7536,8,7,16
7537,7,6,15
7538,7,6,15
7539,8,7,16
7540,7,6,15
7541,7,6,15
7542,7,6,15
7543,7,6,15
7544,7,6,15
7545,7,6,15
7546,7,6,15
7547,7,6,15
7548,7,6,15
7549,10,6,2
7550,7,6,15
7551,7,6,15
7552,7,6,15
7553,7,6,15
7554,15,10,7
7555,8,7,16
7556,15,7,5
7557,15,10,7
7558,15,10,7
7559,8,7,16
7560,8,7,16
7561,15,10,5
7562,15,7,5
7563,15,10,7
7564,15,10,5
7565,15,10,5
7566,15,10,7
7567,15,10,5
7568,15,10,7
7569,15,7,5
7570,15,10,5
7571,15,7,7
7572,15,10,5
7573,15,10,7
7574,15,7,5
7575,15,7,7
7576,15,10,5
7577,15,10,7
7578,15,10,7
7579,15,10,5
7580,15,7,7
7581,15,10,5
7582,15,10,7
7583,15,7,5
7584,15,7,7
7585,15,7,7
7586,8,7,16
7587,15,7,7
7588,8,7,16
7589,15,10,5
7590,15,7,5
7591,15,10,7
7592,15,10,7
7593,15,10,7
7594,15,7,5
7595,15,10,5
7596,15,7,5
7597,8,7,16
7598,15,10,7
7599,15,10,7
7600,5,3,13
7601,5,3,13
7602,1,3,13
7603,5,3,13
7604,5,3,13
7605,5,3,13
7606,5,3,13
7607,5,3,13
7608,5,3,13
7609,5,3,13
7610,5,3,13
7611,5,3,13
7612,5,3,13
7613,5,3,13
7614,5,3,13
7615,5,3,13
7616,5,3,13
7617,5,3,13
7618,5,3,13
7619,5,3,13
7620,1,3,0
7621,5,3,13
7622,5,3,13
7623,5,3,13
7624,5,3,13
7625,5,3,13
7626,5,3,13
7627,5,3,13
7628,5,3,13
7629,5,3,13
7630,5,3,13
7631,5,3,13
7632,5,3,13
7633,5,3,13
7634,5,3,13
7635,5,3,13
7636,5,3,13
7637,5,3,13
7638,5,3,13
7639,5,3,13
7640,5,3,13
7641,5,3,13
7642,5,3,13
7643,5,3,13
7644,5,3,13
7645,5,3,13
7646,5,3,13
7647,5,3,13
7648,5,3,13
7649,12,12,4
7650,5,3,13
7651,5,3,13
7652,5,3,13
7653,5,3,13
7654,5,3,13
7655,5,3,13
7656,5,3,13
7657,5,3,13
7658,5,3,13
7659,5,3,13
7660,5,3,13
7661,5,3,13
7662,5,3,13
7663,6,3,0
7664,3,4,11
7665,5,3,13
7666,5,3,13
7667,5,3,13
7668,5,3,13
7669,5,3,13
7670,5,3,13
7671,3,4,11
7672,5,3,13
7673,5,3,13
7674,1,3,0
7675,5,3,13
7676,5,3,13
7677,5,3,13
7678,5,3,13
7679,5,3,13
7680,5,3,13
7681,5,3,13
7682,5,3,13
7683,5,3,13
7684,5,3,13
7685,5,3,13
7686,5,3,13
7687,5,3,13
7688,5,3,13
7689,5,3,13
7690,5,3,13
7691,5,3,13
7692,5,3,13
7693,5,3,13
7694,5,3,13
7695,5,3,13
7696,5,3,13
7697,5,3,13
7698,2,3,0
7699,9,3,17
7700,5,3,13
7701,5,3,13
7702,5,3,13
7703,5,3,13
7704,5,3,13
7705,5,3,13
7706,5,3,13
7707,5,3,13
7708,5,3,13
7709,5,3,13
7710,1,1,0
7711,1,3,13
7712,5,3,13
7713,1,3,0
7714,4,5,12
7715,5,3,13
7716,5,3,13
7717,5,3,13
7718,1,3,0
7719,5,3,13
7720,5,3,13
7721,5,3,13
7722,5,3,13
7723,5,3,13
7724,5,3,13
7725,5,3,13
7726,5,3,13
7727,5,3,13
7728,5,3,13
7729,5,3,13
7730,5,3,13
7731,5,3,13
7732,5,3,13
7733,5,3,13
7734,5,3,13
7735,5,3,13
7736,5,3,13
7737,5,3,13
7738,5,3,13
7739,5,3,13
7740,5,3,13
7741,5,3,13
7742,5,3,13
7743,5,3,13
7744,5,3,13
7745,5,3,13
7746,5,3,13
7747,5,3,13
7748,5,3,13
7749,8,3,16
7750,5,3,13
7751,5,3,13
7752,5,3,13
7753,5,3,13
7754,5,3,13
7755,5,3,13
7756,2,0,0
7757,14,3,6
7758,5,3,13
7759,5,3,13
7760,5,3,13
7761,5,3,13
7762,5,3,13
7763,5,3,13
7764,5,3,13
7765,5,3,13
7766,5,3,13
7767,5,3,13
7768,1,1,0
7769,5,3,13
7770,5,3,13
7771,5,3,13
7772,5,3,13
7773,5,3,13
7774,5,3,13
7775,5,3,13
7776,5,3,13
7777,5,3,13
7778,5,3,13
7779,5,3,13
7780,5,3,13
7781,5,3,13
7782,5,3,13
7783,5,3,13
7784,5,3,13
7785,5,3,13
7786,5,3,13
7787,1,2,0
7788,5,3,13
7789,5,3,13
7790,5,3,13
7791,5,3,13
7792,5,3,13
7793,5,3,13
7794,5,3,13
7795,5,3,13
7796,5,3,13
7797,5,3,13
7798,5,3,13
7799,5,3,13
7800,5,3,13
7801,5,3,13
7802,5,3,13
7803,5,3,13
7804,5,3,13
7805,9,3,17
7806,5,3,13
7807,5,3,13
7808,5,3,13
7809,5,3,13
7810,5,3,13
7811,5,3,13
7812,3,4,11
7813,5,3,13
7814,5,3,13
7815,5,3,13
7816,5,3,13
7817,5,3,13
7818,5,3,13
7819,5,3,13
7820,5,3,13
7821,5,3,13
7822,5,3,13
7823,5,3,13
7824,5,3,13
7825,5,3,13
7826,5,3,13
7827,5,3,13
7828,5,3,13
7829,5,3,13
7830,5,3,13
7831,5,3,13
7832,5,3,13
7833,1,3,0
7834,5,3,13
7835,5,3,13
7836,5,3,13
7837,5,3,13
7838,5,3,13
7839,5,3,13
7840,5,3,13
7841,5,3,13
7842,5,3,13
7843,5,3,13
7844,5,3,13
7845,5,3,13
7846,5,3,13
7847,3,3,11
7848,5,3,13
7849,5,3,13
7850,14,3,6
7851,5,3,13
7852,5,3,13
7853,11,3,12
7854,5,3,13
7855,5,3,13
7856,5,3,13
7857,1,3,0
7858,3,4,11
7859,5,3,13
7860,5,3,13
7861,5,3,13
7862,5,3,13
7863,5,3,13
7864,13,10,5
7865,5,3,13
7866,8,7,16
7867,5,3,13
7868,5,3,13
7869,5,3,13
7870,5,3,13
7871,5,3,13
7872,5,3,13
7873,5,3,13
7874,5,3,13
7875,5,3,13
7876,5,3,13
7877,5,3,13
7878,5,0,14
7879,5,3,13
7880,5,3,13
7881,5,3,13
7882,5,3,13
7883,1,3,0
7884,5,3,13
7885,5,3,13
7886,5,3,13
7887,5,3,13
7888,5,3,13
7889,5,3,13
7890,5,3,13
7891,5,3,13
7892,5,3,13
7893,5,3,13
7894,5,3,13
7895,5,3,13
7896,5,3,13
7897,5,3,13
7898,5,3,13
7899,5,3,13
7900,5,3,13
7901,5,3,13
7902,5,3,13
7903,1,3,13
7904,5,3,13
7905,5,3,13
7906,5,3,13
7907,1,3,0
7908,8,7,16
7909,8,7,16
7910,8,7,16
7912,8,7,16
7913,8,7,16
7914,8,7,16
7916,8,7,16
7917,8,7,16
7918,8,7,16
7919,8,7,16
7920,8,7,16
7921,8,7,16
7922,8,7,16
7923,8,7,16
7924,8,7,16
7925,8,7,16
7926,8,7,16
7927,8,7,16
7928,8,7,16
7929,8,7,16
7930,8,7,16
7931,8,7,16
7932,8,7,16
7933,8,7,16
7934,8,7,16
7935,8,7,16
7936,8,7,16
7937,8,7,16
7938,8,7,16
7939,8,7,16
7940,8,7,16
7941,8,7,16
7942,8,7,16
7943,8,7,16
7944,8,7,16
7945,8,7,16
7946,8,7,16
7947,8,7,16
7948,8,7,16
7949,8,7,16
7950,8,7,16
7951,8,7,16
7952,8,7,16
7953,8,7,16
7954,8,7,16
7955,8,7,16
7956,8,7,16
7957,8,7,16
7958,8,7,16
7959,8,7,16
7960,8,7,16
7961,8,7,16
7962,8,7,16
7963,8,7,16
7964,8,7,16
7965,8,7,16
7966,9,7,17
7967,8,7,16
7968,8,7,16
7969,8,7,16
7970,8,7,16
7971,8,7,16
7972,8,7,16
